relative_path,current_ttl,suggested_ttl,confidence,title,doc_type,key_signals,reason
docs/08_knowledge/01_raw_intake/ke-2177-taskcard_vibe_coding.md,permanent,permanent,medium,3.2.1 TaskCard（Vibe Coding 扩展任务模型）,knowledge_entry,"目录=permanent | 正文永久: 蓝图,规则,标准 | 正文临时: 记录,审计,施工",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2178-module_blu.md,permanent,permanent,medium,3.2.2 其他模型,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2179-ke_markdown.md,permanent,permanent,medium,3.2.2 KE 物理存储格式（Markdown）,knowledge_entry,"目录=permanent | 正文永久: schema,canonical,元数据 | 正文临时: 审计",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-218-other_views.md,permanent,permanent,medium,2.4 与 other views 的边界 / 与其他视图的边界,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2180-execution_dependencies.md,permanent,permanent,medium,3.2 Execution Dependencies（执行依赖）,knowledge_entry,"目录=permanent | 正文临时: 审计,audit",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2181-finding_script_system_orch.md,permanent,permanent,high,3.2 Finding（Script System、Orchestrator、Gates、KB 共用）,knowledge_entry,"目录=permanent | 标题永久: gate | 正文永久: rule,gate,schema | 正文临时: 日志,审计,任务卡",标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-2182-gate.md,permanent,permanent,high,3.2 Gate 判定接口,knowledge_entry,目录=permanent | 标题永久: gate | 正文永久: gate,标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-2183-rollback_mod_inf.md,permanent,permanent,medium,3.2 Rollback 集成（对接 MOD-INF-021）,knowledge_entry,"目录=permanent | 正文永久: rule,门禁",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2184-v0_8.md,permanent,permanent,medium,3.20 提取后稳定观察期——工业级安全部署实践（v0.8.0,knowledge_entry,"目录=permanent | 正文临时: 报告,log,session",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2185-v0_8.md,permanent,permanent,medium,3.21 恢复失败的恢复——原子修复的递归安全网（v0.8.0,knowledge_entry,目录=permanent | 正文临时: 审计,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2186-module_blu.md,permanent,permanent,medium,3.22 噪声信号比·主题聚类摘要——当 50 组重复淹没 Owner（v0.8.0,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2187-creation_tr.md,permanent,permanent,high,3.3 三级蓝图的存在条件与创建规则（Creation Triggers + Pre-Creation Gates）,knowledge_entry,"目录=permanent | 标题永久: 蓝图,规则,gate | 正文永久: 蓝图,规则,约束",标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-2188-ai_skill_monitor.md,permanent,permanent,medium,3.3,knowledge_entry,目录=permanent | 正文永久: 蓝图,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2189-graceful_shutdown.md,permanent,permanent,medium,3.3,knowledge_entry,目录=permanent | 正文永久: 蓝图,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-219-documentat.md,permanent,permanent,medium,2.4 为什么是三平面而不是两平面或四平面,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2190-vibe_experiment_tracker.md,permanent,permanent,medium,3.3,knowledge_entry,目录=permanent | 正文临时: 清理,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2191-slo_review_assistant.md,permanent,permanent,medium,3.3,knowledge_entry,目录=permanent | 正文永久: 蓝图,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2192-model_capacity_probe.md,permanent,permanent,medium,3.3,knowledge_entry,目录=permanent | 正文永久: 标准,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2193-module_blu.md,permanent,permanent,medium,3.3 十八维检测矩阵,knowledge_entry,"目录=permanent | 标题灰色: 矩阵 | 正文永久: 模板 | 正文临时: 日志,审计",标题ambiguous，目录裁决为permanent: 目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2194-module_blu.md,permanent,permanent,medium,3.3 输入契约,knowledge_entry,"目录=permanent | 正文永久: blueprint,约束,门禁",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2195-module_blu.md,permanent,permanent,medium,3.3 按触发方式分类,knowledge_entry,目录=permanent | 正文永久: gate,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2196-distribution_dependencies.md,permanent,permanent,medium,3.3 Distribution Dependencies（分布式依赖）,knowledge_entry,目录=permanent | 正文永久: gate,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2197-feedback_loop_mod_in.md,permanent,permanent,medium,3.3 Feedback Loop 集成（对接 MOD-FEEDBACK_LOOP）,knowledge_entry,"目录=permanent | 正文永久: 蓝图,门禁 | 正文临时: 记录",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2198-gate_engine.md,permanent,permanent,high,3.3 Gate Engine 集成（资产盘点门禁）,knowledge_entry,"目录=permanent | 标题永久: 门禁,gate | 正文永久: rule,门禁,gate",标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-2199-ke.md,permanent,permanent,medium,3.3 KE 状态机（10 状态）,knowledge_entry,"目录=permanent | 正文永久: 规则,门禁,索引 | 正文临时: 审计,草稿,draft",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-220-documentat.md,permanent,permanent,medium,2.4 红线识别,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2200-ke_kb_ce_vms_script_system.md,permanent,permanent,medium,3.3 KE（KB、CE、VMS、Script System 共用）,knowledge_entry,"目录=permanent | 正文永久: rule,门禁,schema | 正文临时: draft",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2201-l2_system_prompt.md,permanent,permanent,medium,3.3 L2 System Prompt 隔离格式,knowledge_entry,目录=permanent | 正文临时: note,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2202-mcp.md,permanent,permanent,medium,3.3 MCP 原语覆盖,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2203-dim_discover.md,permanent,permanent,medium,3.4 发现维度（DIM-DISCOVER-001）,knowledge_entry,目录=permanent | 正文永久: 注册表,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2204-slo.md,permanent,permanent,medium,3.4 性能 SLO,knowledge_entry,"目录=permanent | 正文永久: 蓝图,blueprint,protocol",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2205-ai_understandability_controller.md,permanent,permanent,medium,3.4,knowledge_entry,"目录=permanent | 正文永久: 蓝图,约束 | 正文临时: 审计,施工",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2206-degradation_spiral_detector.md,permanent,permanent,medium,3.4,knowledge_entry,目录=permanent | 正文永久: 蓝图,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2207-observer_effect_compensator.md,permanent,permanent,medium,3.4,knowledge_entry,目录=permanent | 正文永久: 蓝图,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2208-vacation_mode.md,permanent,permanent,medium,3.4,knowledge_entry,目录=permanent | 正文临时: 报告,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2209-combinatorial_gate.md,permanent,permanent,medium,3.4,knowledge_entry,目录=permanent | 正文永久: 门禁,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-221-documentat.md,permanent,permanent,medium,2.4 条件性不可逆,knowledge_entry,"目录=permanent | 正文永久: 规则,宪法 | 正文临时: 日志,审计",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2210-module_blu.md,permanent,permanent,medium,3.4 输出契约,knowledge_entry,目录=permanent | 正文临时: 记录,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2211-module_blu.md,permanent,permanent,medium,3.4 脚本前缀约定（看名知义）,knowledge_entry,"目录=permanent | 正文永久: 门禁 | 正文临时: 报告,审计",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2212-ke.md,permanent,permanent,high,3.4 KE 索引结构,knowledge_entry,目录=permanent | 标题永久: 索引 | 正文永久: 索引,标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-2213-rbac_mod_inf_018.md,permanent,permanent,medium,3.4 RBAC 集成（对接 MOD-INF-018）——每 Skill 级权限,knowledge_entry,目录=permanent | 正文永久: 标准,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2214-itil.md,permanent,permanent,medium,3.5 按自动化层级分类（ITIL 对齐）,knowledge_entry,"目录=permanent | 正文永久: 规则,标准,裁定",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2215-yaml_wave_3.md,permanent,permanent,medium,3.5 策略树 YAML 设计（顶层设计——Wave 3 正式落地，参数在 config.py 中从 Wave 1 开始逐步配置）,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2216-token_value_attribution.md,permanent,permanent,medium,3.5,knowledge_entry,目录=permanent | 正文永久: 蓝图,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2217-cliff_detector.md,permanent,permanent,medium,3.5,knowledge_entry,目录=permanent | 正文永久: 蓝图,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2218-model_capacity_profile.md,permanent,permanent,medium,3.5,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2219-kill_switch_emergency.md,permanent,permanent,medium,3.5,knowledge_entry,目录=permanent | 正文临时: 日志,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-222-interface_classification.md,permanent,permanent,medium,2.4 Interface classification / 接口分类,knowledge_entry,目录=permanent | 正文永久: 真源,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2220-module_blu.md,permanent,permanent,medium,3.5 施工状态,knowledge_entry,"目录=permanent | 标题临时: 施工 | 正文永久: 模板 | 正文临时: 记录,施工",标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/01_raw_intake/ke-2221-module_blu.md,permanent,permanent,medium,3.5 知识衰减模型,knowledge_entry,"目录=permanent | 正文永久: 蓝图,规则 | 正文临时: 评估",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2222-multi_signal_f.md,permanent,permanent,medium,3.5.1 多信号源新鲜度引擎（Multi-Signal Freshness Engine）,knowledge_entry,"目录=permanent | 正文永久: 蓝图,rule",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2223-alert_governance.md,permanent,permanent,medium,3.5 alert_governance 配置扩展,knowledge_entry,目录=permanent | 正文永久: 蓝图 | 正文临时: log,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2224-budget_enforcer_mod.md,permanent,permanent,medium,3.5 Budget Enforcer 集成（对接 MOD-INF-024）,knowledge_entry,"目录=permanent | 正文永久: 规则,metadata | 正文临时: 会话",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2225-mcp.md,permanent,permanent,medium,3.5 MCP 接口,knowledge_entry,目录=permanent | 正文永久: 真源,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2226-suitability_scor.md,permanent,permanent,medium,3.6 安全提取适配性评估（Suitability Score —— v0.5.0 新增 — Wave 2 落地）,knowledge_entry,目录=permanent | 标题临时: 评估 | 正文临时: 评估,标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/01_raw_intake/ke-2227-k8s_conformance.md,permanent,permanent,medium,3.6 按标签分类（K8s Conformance 对齐）,knowledge_entry,"目录=permanent | 正文永久: 规则,门禁 | 正文临时: 报告,审计",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2228-owner_health_monitor.md,permanent,permanent,medium,3.6,knowledge_entry,目录=permanent | 正文永久: 蓝图,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2229-sunk_cost_intervention.md,permanent,permanent,medium,3.6,knowledge_entry,目录=permanent | 正文永久: 蓝图,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-223-shared_3_yaml.md,permanent,permanent,medium,2.4 shared/ 中 3 个文件未纳入 YAML,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2230-capacity_runbook_generator.md,permanent,permanent,medium,3.6,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2231-progressive_capacity_calibrator.md,permanent,permanent,medium,3.6,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2232-module_blu.md,permanent,permanent,medium,3.6 契约版本,knowledge_entry,"目录=permanent | 正文永久: 蓝图,门禁,schema | 正文临时: 任务卡",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2233-ko_ke_kb.md,permanent,permanent,medium,3.6 KO→KE→KB 三级知识漏斗,knowledge_entry,"目录=permanent | 正文永久: 规则,rule,约束 | 正文临时: 记录,log,draft",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2234-script_system_mod_in.md,permanent,permanent,medium,3.6 Script System 集成（对接 MOD-INF-005）,knowledge_entry,"目录=permanent | 正文永久: 门禁,schema | 正文临时: 审计",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2235-v0_5_0.md,permanent,permanent,medium,3.7 项目规模感知 —— 自适应阈值（v0.5.0 新增 — Wave 1 即落地参数）,knowledge_entry,目录=permanent | 正文永久: 标准 | 正文临时: research,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2236-trace_capacity_injector.md,permanent,permanent,medium,3.7,knowledge_entry,目录=permanent | 正文永久: 蓝图,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2237-hawthorne_blind.md,permanent,permanent,medium,3.7,knowledge_entry,目录=permanent | 正文永久: 蓝图 | 正文临时: 评估,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2238-alert_precision_tracker.md,permanent,permanent,medium,3.7,knowledge_entry,目录=permanent | 正文永久: 规则,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2239-dual_channel_alert_manager.md,permanent,permanent,medium,3.7,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-224-signal_strategy.md,permanent,permanent,medium,2.4 Signal & Strategy 域（信号与策略）,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2240-escalation_protocol.md,permanent,permanent,high,3.7 Escalation Protocol 集成（对接 MOD-INF-022）,knowledge_entry,"目录=permanent | 标题永久: protocol | 正文永久: 蓝图,protocol,门禁",标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-2241-ke.md,permanent,permanent,medium,3.7 KE 运行时反馈字段,knowledge_entry,"目录=permanent | 正文永久: 规则,schema | 正文临时: 记录,评估,session",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2242-dogfooding_v0_6_0.md,permanent,permanent,medium,3.8 引擎自保护与Dogfooding（v0.6.0 新增 — Wave 1 即落地自我扫描，Wave 2 落地Codegen防护）,knowledge_entry,"目录=permanent | 正文临时: 报告,log,session",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2243-module_blu.md,permanent,permanent,medium,3.8 三轨 18 类知识分类体系,knowledge_entry,"目录=permanent | 正文永久: 规则,schema | 正文临时: log,施工,session",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2244-config_reload_semantic.md,permanent,permanent,medium,3.8,knowledge_entry,目录=permanent | 正文永久: 蓝图,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2245-longevity_monitor.md,permanent,permanent,medium,3.8,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2246-blueprint_access_filter.md,permanent,permanent,medium,3.8,knowledge_entry,目录=permanent | 正文临时: 审计,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2247-module_blu.md,permanent,permanent,medium,3.8 配置扩展,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2248-knowledge_base_mod_k.md,permanent,permanent,medium,3.8 Knowledge Base 集成（对接 MOD-KB-001）,knowledge_entry,"目录=permanent | 正文临时: 草稿,draft",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2249-capacity_testing_harness.md,permanent,permanent,medium,3.9,knowledge_entry,目录=permanent | 正文永久: 蓝图,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-225-yaml.md,permanent,permanent,high,2.4 YAML 文件特殊规则,knowledge_entry,"目录=permanent | 标题永久: 规则 | 正文永久: 规则,vocabulary | 正文临时: draft",标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-2250-git_integration.md,permanent,permanent,medium,3.9,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2251-task_heartbeat_monitor.md,permanent,permanent,medium,3.9,knowledge_entry,目录=permanent | 正文临时: 清理,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2252-module_blu.md,permanent,permanent,medium,3.9 知识来源矩阵与全自动获取决策模型,knowledge_entry,目录=permanent | 标题灰色: 矩阵 | 正文临时: 草稿,标题ambiguous，目录裁决为permanent: 目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2253-module_blu.md,permanent,permanent,medium,3.9.1 来源矩阵（7 条全自动管线）,knowledge_entry,"目录=permanent | 标题灰色: 矩阵 | 正文永久: 蓝图,规则,标准 | 正文临时: 报告,log,草稿",标题ambiguous，目录裁决为permanent: 目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2254-session_log.md,permanent,permanent,medium,3.9.2 Session Log 最小格式约定（自动提取的基础）,knowledge_entry,"目录=permanent | 标题临时: log,session | 正文临时: log,session",标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/01_raw_intake/ke-2255-chat_to_ke_ex.md,permanent,permanent,medium,3.9.3 聊天记录→知识提取器（Chat-to-KE Extractor）,knowledge_entry,"目录=permanent | 标题临时: 记录 | 正文永久: 规则,rule,入口 | 正文临时: 记录,log,handoff",标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/01_raw_intake/ke-2256-ke.md,permanent,permanent,medium,3.9.4 聊天记录→KE 自动化决策树,knowledge_entry,"目录=permanent | 标题临时: 记录 | 正文永久: 规则,门禁 | 正文临时: 记录,log,handoff",标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/01_raw_intake/ke-2257-adr.md,permanent,permanent,medium,3.9.5 决策记录的三层模型（取代旧 ADR 体系）,knowledge_entry,"目录=permanent | 标题临时: 记录 | 正文永久: rule,裁定,模板 | 正文临时: 记录,log,调研",标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/01_raw_intake/ke-2258-session_session.md,permanent,permanent,medium,3.9.6 跨 Session 异常中断恢复（Session Crash Recovery Protocol）,knowledge_entry,"目录=permanent | 标题永久: protocol | 标题临时: session | 正文永久: blueprint,协议,protocol | 正文临时: log,施工,临时",标题conflict，目录裁决为permanent: 目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2259-doom_loop_v0_6.md,permanent,permanent,medium,3.9 Doom Loop 防护与修复升级阶梯（v0.6.0 新增 — Wave 2 落地）,knowledge_entry,"目录=permanent | 正文临时: 报告,log,session",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-226-b4.md,permanent,permanent,medium,2.5 脚本系统组件（B4 施工图产出）,knowledge_entry,"目录=permanent | 标题临时: 施工 | 正文永久: 规则,约束,schema | 正文临时: 日志,审计,施工",标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/01_raw_intake/ke-2260-module_blu.md,permanent,permanent,medium,决策追溯矩阵（38条全覆盖）,knowledge_entry,目录=permanent | 标题灰色: 矩阵 | 正文永久: 门禁 | 正文临时: 评估,标题ambiguous，目录裁决为permanent: 目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2261-shared_modules.md,permanent,permanent,medium,3b. 与 shared 基础设施的对接映射表 🆕,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2262-developer_experience.md,permanent,permanent,medium,3c. 模块集成 DX：统一接入点 🆕,knowledge_entry,目录=permanent | 正文临时: report,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2263-domain_layer.md,permanent,permanent,medium,3d. 配置热更新机制 🆕,knowledge_entry,目录=permanent | 正文临时: 日志,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2264-extension_layer.md,permanent,permanent,medium,3e. 指标命名空间与冲突预防 🆕,knowledge_entry,目录=permanent | 正文临时: 施工,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2265-phase_twenty_four_nine.md,permanent,permanent,high,4. 蓝图分级访问控制（蓝图 §24.9,knowledge_entry,目录=permanent | 标题永久: 蓝图 | 正文永久: 蓝图 | 正文临时: 审计,标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-2266-module_blu.md,permanent,permanent,high,4. 集成目标（蓝图 §17）,knowledge_entry,"目录=permanent | 标题永久: 蓝图 | 正文永久: 蓝图,规则,policy | 正文临时: 日志,审计",标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-2267-module_blu.md,permanent,permanent,medium,4. 部署文件清单（§19.4）,knowledge_entry,目录=permanent | 标题灰色: 清单,标题ambiguous，目录裁决为permanent: 目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-2268-lines_144.md,permanent,permanent,medium,§4 域内施工顺序 (lines 144-160),knowledge_entry,"目录=permanent | 标题临时: 施工 | 正文永久: 门禁 | 正文临时: 审计,audit,施工",标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/01_raw_intake/ke-2269-b1_b156.md,permanent,permanent,medium,§4 盲点追溯 (B1-B156),knowledge_entry,目录=permanent | 正文临时: 审计,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-227-layer_8_p2.md,permanent,permanent,high,2.5 蓝图 layer 字段与目录不一致（8 个文件，P2）,knowledge_entry,"目录=permanent | 标题永久: 蓝图 | 正文永久: 蓝图,blueprint | 正文临时: construction",标题强信号(permanent)，目录一致
